Timestamp;teHst0101;teHst0102;teHst0103;teHst0104;teHst0105;teHst0106;teHst0107;teHst0201;teHst0202;teHst0203;teHst0204;teHst0301;teHst0302;teHst0303;teHst0304;teAmb;teSolFloHexHst;teSolRetHexHst;teSolCol0501;teSolCol1001;teSolCol1501;vfSol;prSolRetSuc;rdGlobalColAngle;gSolPump01_roActual;gSolPump02_roActual;gHstPump03_roActual;gHstPump04_roActual;gDhtPump06_roActual;gMB01_isOpened;gMB02_isOpened;gCV01_posActual;gCV02_posActual;HtmDht_Energy;HtmDht_Flow;HtmDht_Power;HtmDht_Volume;HtmDht_teFlow;HtmDht_teReturn;HtmHst_Energy;HtmHst_Flow;HtmHst_Power;HtmHst_Volume;HtmHst_teFlow;HtmHst_teReturn;teSolColDes;teHstFloDes
2021-03-11 00:09:12;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.70000457763672;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.299999952316284;57.79999923706055;39.900001525878906;-4.400000095367432;21.0;33.60000228881836;-0.0018310546875;3.7879574298858643;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.2800077199935913;596319.875;0.0;0.0;19128.951171875;52.408935546875;46.664794921875;810400.0;0.0;0.0;0.0;55.41999816894531;42.439998626708984;90.0;85.0
2021-03-11 00:10:04;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.70000457763672;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.299999952316284;57.79999923706055;39.900001525878906;-4.5;21.0;33.60000228881836;-0.0201416015625;3.7887203693389893;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.09689629077911377;-0.2876371145248413;596319.875;-0.24815213680267334;-1.6388306617736816;19128.953125;52.444580078125;46.653564453125;810400.0;0.0;0.0;0.0;55.41999816894531;42.439998626708984;90.0;85.0
2021-03-11 00:10:56;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.70000457763672;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.4000000953674316;57.79999923706055;39.79999923706055;-4.5;21.0;33.60000228881836;-0.0018310546875;3.7856686115264893;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2876371145248413;596319.875;0.09969312697649002;0.6673396825790405;19128.953125;52.401611328125;46.62841796875;810400.0;0.0;0.0;0.0;55.400001525878906;42.40999984741211;90.0;85.0
2021-03-11 00:11:48;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.70000457763672;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.4000000953674316;57.70000076293945;39.79999923706055;-4.5;21.0;33.60000228881836;-0.0018310546875;3.7849056720733643;0.7263600826263428;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2952665090560913;596319.875;0.019041607156395912;0.12746335566043854;19128.953125;52.460205078125;46.798095703125;810400.0;0.0;0.0;0.0;55.400001525878906;42.400001525878906;90.0;85.0
2021-03-11 00:12:40;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.4000000953674316;57.70000076293945;39.79999923706055;-4.5;21.0;33.5;0.00732421875;3.7833797931671143;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.08926689624786377;-0.2952665090560913;596319.875;-0.006283184047788382;-0.03977261483669281;19128.953125;52.3974609375;46.898681640625;810400.0;0.0;0.0;0.0;55.36000061035156;42.380001068115234;90.0;85.0
2021-03-11 00:13:32;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.79999923706055;-2.4000000953674316;57.70000076293945;39.79999923706055;-4.599999904632568;21.0;33.5;-0.0018310546875;3.7864315509796143;0.7263600826263428;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2952665090560913;596319.875;0.02469835989177227;0.1563408523797989;19128.953125;52.46728515625;47.118896484375;810400.0;0.0;0.0;0.0;55.34000015258789;42.36000061035156;90.0;85.0
2021-03-11 00:14:24;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.70000076293945;39.70000076293945;-4.599999904632568;21.0;33.5;-0.010986328125;3.7841427326202393;0.35247802734375;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.3028959035873413;596319.875;0.02473444864153862;0.15656928718090057;19128.953125;52.452392578125;47.16943359375;810400.0;0.0;0.0;0.0;55.34000015258789;42.36000061035156;90.0;85.0
2021-03-11 00:15:16;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.70000076293945;39.70000076293945;-4.599999904632568;21.0;33.400001525878906;0.00732421875;3.7849056720733643;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2952665090560913;596319.875;0.0230582132935524;0.14595870673656464;19128.953125;52.423828125;47.197265625;810400.0;0.0;0.0;0.0;55.33000183105469;42.34000015258789;90.0;85.0
2021-03-11 00:16:08;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.60000228881836;39.70000076293945;-4.599999904632568;21.0;33.400001525878906;0.03021240234375;3.7879574298858643;0.35247802734375;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2876371145248413;596319.875;0.21353301405906677;1.303586483001709;19128.955078125;52.45654296875;47.14453125;810400.0;0.0;0.0;0.0;55.290000915527344;42.33000183105469;90.0;85.0
2021-03-11 00:17:00;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.60000228881836;39.70000076293945;-4.700000286102295;21.0;33.400001525878906;0.0164794921875;3.7826168537139893;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.3028959035873413;596319.875;0.11928325891494751;0.7494344711303711;19128.95703125;52.526123046875;47.054443359375;810400.0;0.0;0.0;0.0;55.279998779296875;42.310001373291016;90.0;85.0
2021-03-11 00:17:52;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.60000228881836;39.60000228881836;-4.700000286102295;20.899999618530273;33.400001525878906;-0.010986328125;3.7864315509796143;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2952665090560913;596319.875;0.07600364089012146;0.47751671075820923;19128.95703125;52.436279296875;46.98681640625;810400.0;0.0;0.0;0.0;55.279998779296875;42.310001373291016;90.0;85.0
2021-03-11 00:18:44;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.4000000953674316;57.60000228881836;39.60000228881836;-4.700000286102295;20.899999618530273;33.400001525878906;-0.0201416015625;3.7784199714660645;0.7263600826263428;0.0;0.0;0.0;0.0;0.0;0;1;-0.08163750171661377;-0.3181561827659607;596319.9375;0.015547220595180988;0.09690293669700623;19128.95703125;52.446044921875;46.9375;810400.0;0.0;0.0;0.0;55.2599983215332;42.290000915527344;90.0;85.0
2021-03-11 00:19:36;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.60000228881836;39.60000228881836;-4.700000286102295;20.899999618530273;33.29999923706055;-0.010986328125;3.7871944904327393;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2952665090560913;596319.9375;2.2093929310331345e-16;1.3770735548775722e-15;19128.95703125;52.50390625;46.90625;810400.0;0.0;0.0;0.0;55.22999954223633;42.27000045776367;90.0;85.0
2021-03-11 00:20:28;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.400001525878906;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.5;39.60000228881836;-4.700000286102295;20.899999618530273;33.29999923706055;0.0164794921875;3.7879574298858643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.3028959035873413;596319.9375;0.017272494733333588;0.11392467468976974;19128.958984375;52.53759765625;46.7783203125;810400.0;0.0;0.0;0.0;55.220001220703125;42.2599983215332;90.0;85.0
2021-03-11 00:21:20;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.5;39.5;-4.800000190734863;20.899999618530273;33.29999923706055;-0.010986328125;3.7879574298858643;0.8331716060638428;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.2952665090560913;596319.9375;0.027549896389245987;0.1817116141319275;19128.958984375;52.5068359375;46.723388671875;810400.0;0.0;0.0;0.0;55.18000030517578;42.2400016784668;90.0;85.0
2021-03-11 00:22:12;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.20000457763672;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.5;39.5;-4.800000190734863;20.899999618530273;33.29999923706055;0.03936767578125;3.7810909748077393;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.09689629077911377;-0.2952665090560913;596319.9375;0.027549896389245987;0.1817116141319275;19128.958984375;52.4677734375;46.5751953125;810400.0;0.0;0.0;0.0;55.16999816894531;42.220001220703125;90.0;85.0
2021-03-11 00:23:03;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.5;39.5;-4.800000190734863;20.899999618530273;33.20000076293945;-0.0018310546875;3.7803280353546143;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.13123005628585815;-0.3028959035873413;596319.9375;0.026245564222335815;0.179393470287323;19128.9609375;52.48876953125;46.601806640625;810400.0;0.0;0.0;0.0;55.16999816894531;42.220001220703125;90.0;85.0
2021-03-11 00:23:55;51.10000228881836;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.10000228881836;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.400001525878906;39.5;-4.800000190734863;20.899999618530273;33.20000076293945;0.00732421875;3.7849056720733643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2952665090560913;596319.9375;0.08437038958072662;0.5605039000511169;19128.9609375;52.474609375;46.840087890625;810400.0;0.0;0.0;0.0;55.130001068115234;42.20000076293945;90.0;85.0
2021-03-11 00:24:47;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.5;57.400001525878906;39.400001525878906;-4.900000095367432;20.80000114440918;33.10000228881836;-0.0201416015625;3.7849056720733643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.3028959035873413;596319.9375;0.046226147562265396;0.30709752440452576;19128.9609375;52.4072265625;46.865234375;810400.0;0.0;0.0;0.0;55.119998931884766;42.18000030517578;90.0;85.0
2021-03-11 00:25:39;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.6000001430511475;57.400001525878906;39.400001525878906;-4.900000095367432;20.80000114440918;33.10000228881836;0.00732421875;3.7833797931671143;0.7263600826263428;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.3028959035873413;596319.9375;0.004184134770184755;0.02779676578938961;19128.9609375;52.39306640625;46.902587890625;810400.0;0.0;0.0;0.0;55.09000015258789;42.15999984741211;90.0;85.0
2021-03-11 00:26:31;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.6000001430511475;57.400001525878906;39.400001525878906;-4.900000095367432;20.80000114440918;33.0;-0.03845393657684326;3.7841427326202393;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2800077199935913;596319.9375;-0.010995130054652691;-0.07134412974119186;19128.9609375;52.527587890625;46.874267578125;810400.0;0.0;0.0;0.0;55.09000015258789;42.13999938964844;90.0;85.0
2021-03-11 00:27:23;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.6000001430511475;57.400001525878906;39.400001525878906;-4.900000095367432;20.700000762939453;33.0;-0.010986328125;3.7826168537139893;0.45928955078125;0.0;0.0;0.0;0.0;0.0;0;1;-0.09689629077911377;-0.2876371145248413;596319.9375;0.019606882706284523;0.12722323834896088;19128.9609375;52.572021484375;46.902587890625;810400.0;0.0;0.0;0.0;55.060001373291016;42.119998931884766;90.0;85.0
2021-03-11 00:28:15;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.6000001430511475;57.29999923706055;39.29999923706055;-5.0;20.700000762939453;33.0;0.00732421875;3.7818539142608643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2876371145248413;596319.9375;0.019606882706284523;0.12722323834896088;19128.9609375;52.539794921875;46.94482421875;810400.0;0.0;0.0;0.0;55.060001373291016;42.119998931884766;90.0;85.0
2021-03-11 00:29:07;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.6000001430511475;57.29999923706055;39.29999923706055;-5.0;20.700000762939453;32.900001525878906;-0.0201416015625;3.7849056720733643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.08926689624786377;-0.3028959035873413;596319.9375;0.019606882706284523;0.12722323834896088;19128.9609375;52.62744140625;46.873046875;810400.0;0.0;0.0;0.0;55.029998779296875;42.11000061035156;90.0;85.0
2021-03-11 00:29:59;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.29999923706055;39.29999923706055;-5.0;20.700000762939453;32.900001525878906;-0.02929866313934326;3.7810909748077393;0.7263600826263428;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.3028959035873413;596319.9375;0.017274891957640648;0.11209163814783096;19128.9609375;52.62646484375;46.7861328125;810400.0;0.0;0.0;0.0;55.0099983215332;42.09000015258789;90.0;85.0
2021-03-11 00:30:51;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.29999923706055;39.29999923706055;-5.0;20.700000762939453;32.900001525878906;-0.010986328125;3.7810909748077393;0.8331716060638428;0.0;0.0;0.0;0.0;0.0;0;1;-0.09689629077911377;-0.2952665090560913;596319.9375;0.013897444121539593;0.09017638117074966;19128.9609375;52.617431640625;46.77294921875;810400.0;0.0;0.0;0.0;55.0;42.060001373291016;90.0;85.0
2021-03-11 00:31:43;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.29999923706055;39.20000076293945;-5.099999904632568;20.700000762939453;32.900001525878906;-0.0018310546875;3.7879574298858643;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.10452568531036377;-0.2952665090560913;596319.9375;0.011353787034749985;0.07367134839296341;19128.9609375;52.540771484375;46.726318359375;810400.0;0.0;0.0;0.0;54.970001220703125;42.040000915527344;90.0;85.0
2021-03-11 00:32:35;51.0;53.900001525878906;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.20000076293945;39.20000076293945;-5.099999904632568;20.700000762939453;32.900001525878906;-0.0018310546875;3.7810909748077393;0.9399831295013428;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.2952665090560913;596319.9375;0.009837145917117596;0.06383031606674194;19128.9609375;52.52880859375;46.611572265625;810400.0;0.0;0.0;0.0;54.970001220703125;42.040000915527344;90.0;85.0
2021-03-11 00:33:27;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.20000076293945;39.20000076293945;-5.099999904632568;20.700000762939453;32.79999923706055;0.00732421875;3.7791829109191895;0.56610107421875;0.0;0.0;0.0;0.0;0.0;0;1;-0.11596977710723877;-0.3028959035873413;596319.9375;-0.004717641975730658;-0.032224610447883606;19128.962890625;52.48681640625;46.636962890625;810400.0;0.0;0.0;0.0;54.95000076293945;42.02000045776367;90.0;85.0
2021-03-11 00:34:19;51.0;54.0;54.10000228881836;54.5;56.10000228881836;61.70000076293945;73.5999984741211;52.0;53.60000228881836;53.70000076293945;73.0999984741211;50.29999923706055;53.79999923706055;53.70000076293945;54.900001525878906;-2.700000047683716;57.20000076293945;39.20000076293945;-5.099999904632568;20.700000762939453;32.79999923706055;-0.010986328125;3.7841427326202393;0.8331716060638428;0.0;0.0;0.0;0.0;0.0;0;1;-0.12360066175460815;-0.2876371145248413;596319.9375;0.36982113122940063;2.3949551582336426;19128.96484375;52.442138671875;46.8125;810400.0;0.0;0.0;0.0;54.91999816894531;42.0099983215332;90.0;85.0
